"post_id","article_title","article_slug","featured_image_id","featured_image_url"
"7905","Capitalism and the Moral High Ground","capitalism-moral-high-ground","106059","https://www.theobjectivestandard.com/wp-content/uploads/2014/01/new-york.jpg"
"7907","Reason or Faith: The Republican Alternative","republican-alternative","114968","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Reason-or-Faith-The-Republican-Alternative.jpg"
"7909","Net Neutrality: Toward a Stupid Internet","net-neutrality","34044","https://www.theobjectivestandard.com/wp-content/uploads/2014/01/bigstock-internet.jpg"
"7911","Bubble Boy: Alan Greenspan’s Rejection of Reason and Morality","alan-greenspan","114969","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Bubble-Boy-Alan-Greenspan’s-Rejection-of-Reason-and-Morality.jpg"
"7914","The Assault on Energy Producers","energy-producers","114972","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/The-Assault-on-Energy-Producers.png"
"7918","Demystifying Newton: The Force Behind the Genius","isaac-newton","113042","https://www.theobjectivestandard.com/wp-content/uploads/2018/07/Isaac-Newton.jpg"
"7922","Errors in Inductive Reasoning","inductive-reasoning","114975","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Errors-in-Inductive-Reasoning.jpg"
"7925","Review: <em>New Deal or Raw Deal?</em>, by Burton Folsom Jr.","burton-folsom-jr","114977","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/New-Deal-or-Raw-Deal-by-Burton-Folsom-Jr..jpg"
"7927","Review: <em>Better Day Coming</em>, by Adam Fairclough","adam-fairclough","114978","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Better-Day-Coming-by-Adam-Fairclough.jpg"
"459","The Forthcoming Issue of TOS","the-forthcoming-issue-of-tos-3",\N,\N
"461","John David Lewis Speaking Twice in Israel","john-david-lewis-speaking-twice-in-israel","212297","https://theobjectivestandard.com/wp-content/uploads/2008/12/Interview-with-Historian-John-David-Lewis-about-U.S.-Foreign-Policy-and-the-Middle-East-1.jpg"
"467","This is Your Future on 'Universal Healthcare'","this-is-your-future-on-universal-healthcare","212281","https://theobjectivestandard.com/wp-content/uploads/2009/01/diana-polekhina-iUfusOthmgQ-unsplash.jpg"
"468","'Green' vs. Good","green-vs-good","212940","https://theobjectivestandard.com/wp-content/uploads/2009/01/flavio-conca-fMxke2FrELw-unsplash.jpg"
"471","Life After VanDamme Academy","life-after-vandamme-academy",\N,\N
"477","Why Israel Attacked the Gaza","why-israel-attacked-the-gaza",\N,\N
"478","Rational Science versus Sacrificial Politics","rational-science-versus-sacrificial-politics",\N,\N
"7950","Review: <em>Greenspan’s Bubbles</em>, by William A. Fleckenstein with Frederick Sheehan","william-fleckenstein","114999","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Greenspan’s-Bubbles-by-William-A.-Fleckenstein-with-Frederick-Sheehan.jpg"
"7931","From the Editor, Spring 2009","from-the-editor-13","7299","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/01/biddle_small.jpg"
"7933","Ayn Rand’s <em>Atlas Shrugged</em> and the World Today: An Interview with Yaron Brook","ayn-rand-atlas-shrugged","114979","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Ayn-Rand’s-Atlas-Shrugged-and-the-World-Today-An-Interview-with-Yaron-Brook.jpg"
"7935","America’s Unfree Market","america-unfree-market","114925","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/America’s-Unfree-Market.jpg"
"7937","Altruism: The Moral Root of the Financial Crisis","altruism-financial-crisis","114982","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Altruism-The-Moral-Root-of-the-Financial-Crisis.jpg"
"7939","Lest We Be Doomed to Repeat It","amity-shlaes","114985","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Lest-We-Be-Doomed-to-Repeat-It.jpg"
"7941","Of Freedom and Fat: Why Anti-Obesity Laws Are Immoral","anti-obesity-laws","114988","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Of-Freedom-and-Fat-Why-Anti-Obesity-Laws-Are-Immoral.jpg"
"7944","Houston, We Have a (Zoning) Problem","houston-zoning-problem","114993","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Houston-We-Have-a-Zoning-Problem.jpg"
"7946","<em>Doubt</em> vs. Certainty","doubt-vs-certainty","114995","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Doubt-vs.-Certainty.jpg"
"7948","Religion vs. Subjectivism: Why Neither Will Do","religion-vs-subjectivism","111332","https://www.theobjectivestandard.com/wp-content/uploads/2014/01/Hitler-Orsenigo-1280-760.png"
"7952","Review: <em>Predictably Irrational</em>, by Dan Ariely","dan-ariely","115000","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Predictably-Irrational-by-Dan-Ariely.jpg"
"7954","Review: <em>Concierge Medicine</em>, by Steven D. Knope","steven-knope","146014","https://theobjectivestandard.com/wp-content/uploads/2009/02/concierge-medicine.jpg"
"485","The Spring Issue of TOS","the-spring-issue-of-tos",\N,\N
"487","Yaron Brook on Ayn Rand: A Triptych","yaron-brook-on-ayn-rand-a-triptych",\N,\N
"488","Save 20 Percent on The Objective Standard now through March 27","save-20-percent-on-the-objective-standard-now-through-march-27",\N,\N
"494","'Atlas Shrugged and Ayn Rand’s Morality of Egoism' Now Online","atlas-shrugged-and-ayn-rands-morality-of-egoism-now-online","140859","https://www.theobjectivestandard.com/wp-content/uploads/2020/07/Atlas-lg1.png"
"498","Does My Child Know Grammar Better Than Me?","does-my-child-know-grammar-better-than-me",\N,\N
"500","A Tea Party Without Egoism Is like a Republic Without a Chance","a-tea-party-without-egoism-is-like-a-republic-without-a-chance",\N,\N
"504","The Seals Have Done What 'God' Could Not","the-seals-have-done-what-god-could-not",\N,\N
"505","A Snapshot of Obama's Obscene Foreign Policy","a-snapshot-of-obamas-obscene-foreign-policy",\N,\N
"506","John Lewis on the Proper Meaning of a Tea Party","john-lewis-on-the-proper-meaning-of-a-tea-party",\N,\N
"507","John Lewis's Tea Party Interview","john-lewiss-tea-party-interview",\N,\N
"509","John David Lewis's Charlotte Tea Party Speech","john-david-lewiss-charlotte-tea-party-speech",\N,\N
"510","Help Fight for a Future of Reason and Freedom","help-fight-for-a-future-of-reason-and-freedom",\N,\N
"511","Yaron Brook on Islamic Totalitarianism","yaron-brook-on-islamic-totalitarianism",\N,\N
"512","Leftist Fantasy vs. the True Story of the Atomic Bombs","leftist-fantasy-vs-the-true-story-of-the-atomic-bombs",\N,\N
"513","New Blog by Dianne Durante","new-blog-by-dianne-durante",\N,\N
"8330","From the Editor, Summer 2009","from-the-editor-14","7299","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/01/biddle_small.jpg"
"8332","Letters and Replies, Summer 2009","letters-replies-8","114853","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Letter-to-the-Editor.jpg"
"8335","An Interview with a “Capitalist Pig”: Jonathan Hoenig on Hedge Funds, the Economic Crisis, and the Future of America","jonathan-hoenig-interview","115002","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/An-Interview-with-a-“Capitalist-Pig”-Jonathan-Hoenig-on-Hedge-Funds-the-Economic-Crisis-and-the-Future-of-America.png"
"8337","Justice Holmes and the Empty Constitution","justice-holmes-empty-constitution","115005","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Justice-Holmes-and-the-Empty-Constitution.jpg"
"8339","Energy at the Speed of Thought: The Original Alternative Energy Market","original-alternative-energy-market",\N,\N
"8341","A Brief History of U.S. Farm Policy and the Need for Free-Market Agriculture","us-farm-policy","111520","https://www.theobjectivestandard.com/wp-content/uploads/2014/01/A-Brief-History-of-U.S.-Farm-Policy-and-the-Need-for-Free-Market-Agriculture.jpg"
"8343","The Is–Ought Gap: Subjectivism’s Technical Retreat","is-ought-gap","108895","https://www.theobjectivestandard.com/wp-content/uploads/2014/01/Is-Ought-Dichotomy.jpg"
"8345","Review: <em>Animal Spirits</em>, by George A. Akerlof and Robert J. Shiller","george-akerlof-robert-shiller","115007","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Animal-Spirits-by-George-A.-Akerlof-and-Robert-J.-Shiller.jpg"
"8347","Review: <em>Life Without Lawyers</em>, by Philip K. Howard","philip-k-howard","115008","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Life-Without-Lawyers-by-Philip-K.-Howard.jpg"
"8350","Review: <em>Fooling Some of the People All the Time</em>, by David Einhorn","david-einhorn","115014","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Fooling-Some-of-the-People-All-the-Time-by-David-Einhorn.jpg"
"8352","Review: <em>The Box</em>, by Marc Levinson","marc-levinson","115020","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/The-Box-by-Marc-Levinson-1.jpg"
"8354","Review: <em>Getting Things Done</em>, by David Allen","david-allen","115027","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Review-Getting-Things-Done-by-David-Allen.jpg"
"515","Summer Issue of The Objective Standard","summer-issue-of-the-objective-standard",\N,\N
"517","Jewish Settlements and Israeli Law","jewish-settlements-and-israeli-law",\N,\N
"519","NYT Article on BB&amp;T, John Allison, and Ayn Rand","nyt-article-on-bbt-john-allison-and-ayn-rand",\N,\N
"521","The Health Care Bill: What HR 3200, 'America's Affordable Health Choices Act of 2009,' Says","the-health-care-bill-what-hr-3200-americas-affordable-health-choices-act-of-2009-says",\N,\N
"522","TOS Contributors on “The Big Biz Show”","tos-contributors-on-the-big-biz-show",\N,\N
"523","John David Lewis on the Brian Wilson Show August 14","john-david-lewis-on-the-brian-wilson-show-august-14",\N,\N
"524","Craig Biddle on the Doc Thompson Show August 17","craig-biddle-on-the-doc-thompson-show-august-17",\N,\N
"525","John David Lewis on the Bill LuMaye Show August 13","john-david-lewis-on-the-bill-lumaye-show-august-13",\N,\N
"526","John David Lewis on BBC Radio August 14","john-david-lewis-on-bbc-radio-august-14",\N,\N
"527","The Whole Foods Alternative to ObamaCare","the-whole-foods-alternative-to-obamacare",\N,\N
"528","John David Lewis on the Tara Servatius Show","john-david-lewis-on-the-tara-servatius-show",\N,\N
"8430","From the Editor, Fall 2009","from-the-editor-15","7299","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/01/biddle_small.jpg"
"8432","Letters and Replies, Fall 2009","letters-replies-9","114853","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Letter-to-the-Editor.jpg"
"8434","Obama’s Atomic Bomb: The Ideological Clarity of the Democratic Agenda","obamas-atomic-bomb","115030","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/Obama’s-Atomic-Bomb-The-Ideological-Clarity-of-the-Democratic-Agenda.jpg"
"8436","America’s Self-Crippled Foreign Policy","america-self-crippled-foreign-policy","115032","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/America’s-Self-Crippled-Foreign-Policy.jpg"
"8438","An Unwinnable War?","an-unwinnable-war","115033","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/An-Unwinnable-War.jpg"
"8440","The Creed of Sacrifice vs. The Land of Liberty","creed-of-sacrifice-vs-land-of-liberty","33994","https://www.theobjectivestandard.com/wp-content/uploads/2014/01/Elisabet_av_Thüringen-720.png"
"8442","The Rise of American Big Government: A Brief History of How We Got Here","rise-of-american-big-government","114925","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/America’s-Unfree-Market.jpg"
"8444","How the Freedom to Contract Protects Insurability","freedom-to-contract-protects-insurability","115036","https://www.theobjectivestandard.com/wp-content/uploads/2018/10/How-the-Freedom-to-Contract-Protects-Insurability.jpeg"
"8446","How Morality is Grounded in Reality","how-morality-is-grounded-in-reality","108838","https://www.theobjectivestandard.com/wp-content/uploads/2014/01/How-Morality-is-Grounded-in-Reality.jpg"
"8448","Review: <em>Objectively Speaking</em>, edited by Marlene Podritske and Peter Schwartz","objectively-speaking","8317","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/01/objectively-speaking_small.jpg"
"8450","Review: <em>The Snowball: Warren Buffett and the Business of Life</em>, by Alice Schroeder","snowball-warren-buffett","8318","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/01/snowball-buffett_small.jpg"
"8452","Review: <em>Fred Astaire</em>, by Joseph Epstein","fred-astaire","8308","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/01/fred-astaire_small.jpg"
"8454","Review: <em>The Garden of Invention</em>, by Jane S. Smith","luther-burbank","8310","http://beta.theobjectivestandard.com.s178790.gridserver.com/wp-content/uploads/2014/01/garden-invention_small.jpg"
"529","Suppose Car Insurance Was Considered to Be a 'Right'","suppose-car-insurance-was-considered-to-be-a-right",\N,\N
"530","John David Lewis on the Bill LuMaye Show August 27","john-david-lewis-on-the-bill-lumaye-show-august-27",\N,\N
"531","Activism with TOS","activism-with-tos",\N,\N
"532","Virtual Objectivist Club","virtual-objectivist-club",\N,\N
"533","The Dire Message of Mr. David Walker","the-dire-message-of-mr-david-walker",\N,\N
"534","John David Lewis Interviewed on KOGO, August 31","john-david-lewis-interviewed-on-kogo-august-31",\N,\N
"535","Yaron Brook Interviewed by Larry Greenfield","yaron-brook-interviewed-by-larry-greenfield",\N,\N
"536","Four Important Articles for this God-Awful Date","four-important-articles-for-this-god-awful-date",\N,\N
"538","The Fall Issue of TOS","the-fall-issue-of-tos",\N,\N
"539","John David Lewis on Scoreboard","john-david-lewis-on-scoreboard","212297","https://theobjectivestandard.com/wp-content/uploads/2008/12/Interview-with-Historian-John-David-Lewis-about-U.S.-Foreign-Policy-and-the-Middle-East-1.jpg"
"540","Rationally Selfish Radio with Dr. Diana Hsieh","rationally-selfish-radio-with-dr-diana-hsieh",\N,\N
"541","John David Lewis on 'The Big Biz Show'","john-david-lewis-on-the-big-biz-show",\N,\N
"542","Raymond C. Niles on 'The Big Biz Show'","raymond-c-niles-on-the-big-biz-show",\N,\N
"543","The Fall issue of TOS has been Posted and Mailed","the-fall-issue-of-tos-has-been-posted-and-mailed",\N,\N
"544","John David Lewis on 'The Big Biz Show'","john-david-lewis-on-the-big-biz-show-2",\N,\N
"545","Net Neutrality Means an Unfree, Slow, and 'Stupid' Internet","net-neutrality-means-an-unfree-slow-and-stupid-internet",\N,\N
"546","Explore Atlas Shrugged","explore-atlas-shrugged",\N,\N
"548","Debate: 'Is Government Intervention in the Free Market Moral?'","debate-is-government-intervention-in-the-free-market-moral","212297","https://theobjectivestandard.com/wp-content/uploads/2008/12/Interview-with-Historian-John-David-Lewis-about-U.S.-Foreign-Policy-and-the-Middle-East-1.jpg"
"550","Praying Won't Make It So","praying-wont-make-it-so",\N,\N
"551","The Best Option For The Public","the-best-option-for-the-public",\N,\N
"552","20th Anniversary of the Fall of the Berlin Wall","20th-anniversary-of-the-fall-of-the-berlin-wall",\N,\N
"553","The Day Communism Crumbled: Remembering the Fall of the Berlin Wall","the-day-communism-crumbled-remembering-the-fall-of-the-berlin-wall",\N,\N
"554","The Berlin Wall and the Meaning of its Fall","the-berlin-wall-and-the-meaning-of-its-fall",\N,\N
"555","The Objectivist Club Network's Mentoring Program","the-objectivist-club-networks-mentoring-program",\N,\N
